,index,II,ABP,PLETH,RESP, RESP, HR, PULSE, SpO2, NBP SYS, NBP DIAS, NBP MEAN, PlsNBP, ABP SYS, ABP DIAS, ABP MEAN,sumpt
3800,2022-06-15 06:19:12.408,63.0,119.0,117.0,55.0,,,,,,,,,,,,
3801,2022-06-15 06:19:12.416,82.0,119.0,114.0,55.0,,,,,,,,,,,,
3802,2022-06-15 06:19:12.424,95.0,119.0,112.0,56.0,,,,,,,,,,,,
3803,2022-06-15 06:19:12.432,102.0,118.0,110.0,56.0,,,,,,,,,,,,
3804,2022-06-15 06:19:12.440,105.0,118.0,108.0,56.0,,,,,,,,,,,,
3805,2022-06-15 06:19:12.448,106.0,117.0,107.0,56.0,,,,,,,,,,,,
3806,2022-06-15 06:19:12.456,107.0,117.0,107.0,56.0,,,,,,,,,,,,
3807,2022-06-15 06:19:12.464,108.0,117.0,106.0,57.0,,,,,,,,,,,,
3808,2022-06-15 06:19:12.472,108.0,116.0,106.0,57.0,,,,,,,,,,,,
3809,2022-06-15 06:19:12.480,109.0,116.0,105.0,57.0,,,,,,,,,,,,
3810,2022-06-15 06:19:12.488,109.0,115.0,105.0,57.0,,,,,,,,,,,,
3811,2022-06-15 06:19:12.496,110.0,115.0,104.0,58.0,,,,,,,,,,,,
3812,2022-06-15 06:19:12.504,110.0,114.0,104.0,58.0,,,,,,,,,,,,
3813,2022-06-15 06:19:12.512,111.0,114.0,103.0,58.0,,,,,,,,,,,,
3814,2022-06-15 06:19:12.520,110.0,113.0,101.0,59.0,,,,,,,,,,,,
3815,2022-06-15 06:19:12.528,111.0,113.0,100.0,59.0,,,,,,,,,,,,
3816,2022-06-15 06:19:12.536,111.0,112.0,98.0,59.0,,,,,,,,,,,,
3817,2022-06-15 06:19:12.544,111.0,112.0,97.0,59.0,,,,,,,,,,,,
3818,2022-06-15 06:19:12.552,111.0,111.0,95.0,59.0,,,,,,,,,,,,
3819,2022-06-15 06:19:12.560,111.0,111.0,93.0,60.0,,,,,,,,,,,,
3820,2022-06-15 06:19:12.568,110.0,111.0,91.0,60.0,,,,,,,,,,,,
3821,2022-06-15 06:19:12.576,110.0,111.0,90.0,60.0,,,,,,,,,,,,
3822,2022-06-15 06:19:12.584,110.0,113.0,90.0,60.0,,,,,,,,,,,,
3823,2022-06-15 06:19:12.592,110.0,116.0,89.0,61.0,,,,,,,,,,,,
3824,2022-06-15 06:19:12.600,109.0,120.0,88.0,61.0,,,,,,,,,,,,
3825,2022-06-15 06:19:12.608,108.0,127.0,87.0,61.0,,,,,,,,,,,,
3826,2022-06-15 06:19:12.616,107.0,135.0,86.0,61.0,,,,,,,,,,,,
3827,2022-06-15 06:19:12.624,106.0,146.0,85.0,62.0,,,,,,,,,,,,
3828,2022-06-15 06:19:12.632,105.0,157.0,84.0,62.0,,,,,,,,,,,,
3829,2022-06-15 06:19:12.640,104.0,168.0,84.0,62.0,,,,,,,,,,,,
3830,2022-06-15 06:19:12.648,102.0,179.0,83.0,62.0,,,,,,,,,,,,
3831,2022-06-15 06:19:12.656,100.0,187.0,82.0,63.0,,,,,,,,,,,,
3832,2022-06-15 06:19:12.664,99.0,194.0,81.0,63.0,,,,,,,,,,,,
3833,2022-06-15 06:19:12.672,97.0,199.0,80.0,63.0,,,,,,,,,,,,
3834,2022-06-15 06:19:12.680,96.0,202.0,79.0,63.0,,,,,,,,,,,,
3835,2022-06-15 06:19:12.688,95.0,203.0,79.0,63.0,,,,,,,,,,,,
3836,2022-06-15 06:19:12.696,95.0,204.0,78.0,63.0,,,,,,,,,,,,
3837,2022-06-15 06:19:12.704,94.0,203.0,78.0,63.0,,,,,,,,,,,,
3838,2022-06-15 06:19:12.712,95.0,203.0,78.0,63.0,,,,,,,,,,,,
3839,2022-06-15 06:19:12.720,96.0,202.0,78.0,63.0,,,,,,,,,,,,
3840,2022-06-15 06:19:12.728,97.0,201.0,78.0,63.0,,,,,,,,,,,,
3841,2022-06-15 06:19:12.736,98.0,200.0,78.0,63.0,,,,,,,,,,,,
3842,2022-06-15 06:19:12.744,99.0,199.0,78.0,62.0,,,,,,,,,,,,
3843,2022-06-15 06:19:12.752,100.0,199.0,77.0,62.0,,,,,,,,,,,,
3844,2022-06-15 06:19:12.760,100.0,198.0,77.0,62.0,,,,,,,,,,,,
3845,2022-06-15 06:19:12.768,100.0,198.0,77.0,62.0,,,,,,,,,,,,
3846,2022-06-15 06:19:12.776,100.0,198.0,76.0,62.0,,,,,,,,,,,,
3847,2022-06-15 06:19:12.784,100.0,197.0,76.0,61.0,,,,,,,,,,,,
3848,2022-06-15 06:19:12.792,100.0,197.0,76.0,61.0,,,,,,,,,,,,
3849,2022-06-15 06:19:12.800,100.0,196.0,76.0,61.0,,,,,,,,,,,,
3850,2022-06-15 06:19:12.808,100.0,195.0,77.0,61.0,,,,,,,,,,,,
3851,2022-06-15 06:19:12.816,100.0,194.0,79.0,60.0,,,,,,,,,,,,
3852,2022-06-15 06:19:12.824,100.0,193.0,79.0,60.0,,,,,,,,,,,,
3853,2022-06-15 06:19:12.832,101.0,191.0,79.0,60.0,,,,,,,,,,,,
3854,2022-06-15 06:19:12.840,100.0,188.0,79.0,60.0,,,,,,,,,,,,
3855,2022-06-15 06:19:12.848,101.0,184.0,80.0,60.0,,,,,,,,,,,,
3856,2022-06-15 06:19:12.856,101.0,180.0,82.0,60.0,,,,,,,,,,,,
3857,2022-06-15 06:19:12.864,101.0,174.0,85.0,60.0,,,,,,,,,,,,
3858,2022-06-15 06:19:12.872,101.0,167.0,90.0,60.0,,,,,,,,,,,,
3859,2022-06-15 06:19:12.880,102.0,161.0,96.0,60.0,,,,,,,,,,,,
3860,2022-06-15 06:19:12.888,101.0,154.0,102.0,60.0,,,,,,,,,,,,
3861,2022-06-15 06:19:12.896,102.0,149.0,110.0,60.0,,,,,,,,,,,,
3862,2022-06-15 06:19:12.904,101.0,145.0,120.0,61.0,,,,,,,,,,,,
3863,2022-06-15 06:19:12.912,102.0,142.0,130.0,61.0,,,,,,,,,,,,
3864,2022-06-15 06:19:12.920,101.0,140.0,139.0,61.0,,,,,,,,,,,,
3865,2022-06-15 06:19:12.928,102.0,139.0,149.0,61.0,,,,,,,,,,,,
3866,2022-06-15 06:19:12.936,101.0,139.0,157.0,62.0,,,,,,,,,,,,
3867,2022-06-15 06:19:12.944,101.0,139.0,164.0,62.0,,,,,,,,,,,,
3868,2022-06-15 06:19:12.952,101.0,140.0,169.0,63.0,,,,,,,,,,,,
3869,2022-06-15 06:19:12.960,101.0,140.0,173.0,63.0,,,,,,,,,,,,
3870,2022-06-15 06:19:12.968,101.0,140.0,176.0,64.0,,,,,,,,,,,,
3871,2022-06-15 06:19:12.976,103.0,141.0,178.0,65.0,,,,,,,,,,,,
3872,2022-06-15 06:19:12.984,104.0,140.0,178.0,66.0,,,,,,,,,,,,
3873,2022-06-15 06:19:12.992,104.0,140.0,179.0,67.0,,,,,,,,,,,,
3874,2022-06-15 06:19:13.000,104.0,140.0,179.0,68.0,,,,,,,,,,,,
3875,2022-06-15 06:19:13.008,105.0,139.0,179.0,69.0,,,,,,,,,,,,
3876,2022-06-15 06:19:13.016,104.0,138.0,179.0,70.0,,,,,,,,,,,,
3877,2022-06-15 06:19:13.024,105.0,137.0,179.0,71.0,,,,,,,,,,,,
3878,2022-06-15 06:19:13.032,104.0,136.0,178.0,72.0,,,,,,,,,,,,
3879,2022-06-15 06:19:13.040,104.0,134.0,177.0,73.0,,,,,,,,,,,,
3880,2022-06-15 06:19:13.048,103.0,133.0,177.0,74.0,,,,,,,,,,,,
3881,2022-06-15 06:19:13.056,101.0,132.0,176.0,75.0,,,,,,,,,,,,
3882,2022-06-15 06:19:13.064,101.0,131.0,175.0,76.0,,,,,,,,,,,,
3883,2022-06-15 06:19:13.072,100.0,130.0,174.0,77.0,,,,,,,,,,,,
3884,2022-06-15 06:19:13.080,100.0,129.0,173.0,79.0,,,,,,,,,,,,
3885,2022-06-15 06:19:13.088,100.0,128.0,171.0,80.0,,,,,,,,,,,,
3886,2022-06-15 06:19:13.096,100.0,127.0,170.0,81.0,,,,,,,,,,,,
3887,2022-06-15 06:19:13.104,100.0,126.0,168.0,82.0,,,,,,,,,,,,
3888,2022-06-15 06:19:13.112,100.0,125.0,165.0,84.0,,,,,,,,,,,,
3889,2022-06-15 06:19:13.120,100.0,124.0,163.0,85.0,,,,,,,,,,,,
3890,2022-06-15 06:19:13.128,104.0,123.0,159.0,87.0,,,,,,,,,,,,
3891,2022-06-15 06:19:13.136,123.0,123.0,156.0,88.0,,,,,,,,,,,,
3892,2022-06-15 06:19:13.144,158.0,122.0,151.0,90.0,,,,,,,,,,,,
3893,2022-06-15 06:19:13.152,160.0,121.0,146.0,92.0,,,,,,,,,,,,
3894,2022-06-15 06:19:13.160,71.0,121.0,140.0,93.0,,,,,,,,,,,,
3895,2022-06-15 06:19:13.168,45.0,120.0,135.0,95.0,,,,,,,,,,,,
3896,2022-06-15 06:19:13.176,54.0,120.0,131.0,96.0,,,,,,,,,,,,
3897,2022-06-15 06:19:13.184,72.0,119.0,127.0,98.0,,,,,,,,,,,,
3898,2022-06-15 06:19:13.192,90.0,119.0,124.0,99.0,,,,,,,,,,,,
3899,2022-06-15 06:19:13.200,99.0,118.0,120.0,101.0,,,,,,,,,,,,
3900,2022-06-15 06:19:13.208,104.0,118.0,118.0,102.0,,,,,,,,,,,,
3901,2022-06-15 06:19:13.216,106.0,118.0,116.0,104.0,,,,,,,,,,,,
3902,2022-06-15 06:19:13.224,107.0,117.0,114.0,106.0,,,,,,,,,,,,
3903,2022-06-15 06:19:13.232,108.0,117.0,113.0,107.0,,,,,,,,,,,,
3904,2022-06-15 06:19:13.240,108.0,116.0,112.0,109.0,,,,,,,,,,,,
3905,2022-06-15 06:19:13.248,108.0,116.0,112.0,110.0,,,,,,,,,,,,
3906,2022-06-15 06:19:13.256,108.0,115.0,111.0,112.0,,,,,,,,,,,,
3907,2022-06-15 06:19:13.264,109.0,115.0,111.0,113.0,,,,,,,,,,,,
3908,2022-06-15 06:19:13.272,109.0,115.0,109.0,115.0,,,,,,,,,,,,
3909,2022-06-15 06:19:13.280,110.0,114.0,108.0,116.0,,,,,,,,,,,,
3910,2022-06-15 06:19:13.288,110.0,114.0,108.0,118.0,,,,,,,,,,,,
3911,2022-06-15 06:19:13.296,111.0,113.0,106.0,120.0,,,,,,,,,,,,
3912,2022-06-15 06:19:13.304,111.0,113.0,105.0,122.0,,,,,,,,,,,,
3913,2022-06-15 06:19:13.312,111.0,112.0,104.0,123.0,,,,,,,,,,,,
3914,2022-06-15 06:19:13.320,111.0,112.0,102.0,125.0,,,,,,,,,,,,
3915,2022-06-15 06:19:13.328,111.0,111.0,100.0,127.0,,,,,,,,,,,,
3916,2022-06-15 06:19:13.336,110.0,111.0,99.0,128.0,,,,,,,,,,,,
3917,2022-06-15 06:19:13.344,111.0,111.0,97.0,130.0,,,,,,,,,,,,
3918,2022-06-15 06:19:13.352,110.0,112.0,96.0,131.0,,,,,,,,,,,,
3919,2022-06-15 06:19:13.360,110.0,114.0,95.0,132.0,,,,,,,,,,,,
3920,2022-06-15 06:19:13.368,109.0,118.0,94.0,134.0,,,,,,,,,,,,
3921,2022-06-15 06:19:13.376,108.0,123.0,93.0,135.0,,,,,,,,,,,,
3922,2022-06-15 06:19:13.384,107.0,131.0,93.0,137.0,,,,,,,,,,,,
3923,2022-06-15 06:19:13.392,106.0,141.0,92.0,138.0,,,,,,,,,,,,
3924,2022-06-15 06:19:13.400,105.0,153.0,91.0,140.0,,,,,,,,,,,,
3925,2022-06-15 06:19:13.408,104.0,164.0,90.0,141.0,,,,,,,,,,,,
3926,2022-06-15 06:19:13.416,103.0,176.0,89.0,142.0,,,,,,,,,,,,
3927,2022-06-15 06:19:13.424,101.0,186.0,88.0,143.0,,,,,,,,,,,,
3928,2022-06-15 06:19:13.432,99.0,194.0,87.0,145.0,,,,,,,,,,,,
3929,2022-06-15 06:19:13.440,97.0,200.0,87.0,146.0,,,,,,,,,,,,
3930,2022-06-15 06:19:13.448,96.0,204.0,86.0,147.0,,,,,,,,,,,,
3931,2022-06-15 06:19:13.456,94.0,206.0,85.0,149.0,,,,,,,,,,,,
3932,2022-06-15 06:19:13.464,93.0,206.0,84.0,150.0,,,,,,,,,,,,
3933,2022-06-15 06:19:13.472,93.0,206.0,84.0,151.0,,,,,,,,,,,,
3934,2022-06-15 06:19:13.480,94.0,205.0,83.0,152.0,,,,,,,,,,,,
3935,2022-06-15 06:19:13.488,94.0,205.0,83.0,153.0,,,,,,,,,,,,
3936,2022-06-15 06:19:13.496,95.0,204.0,83.0,154.0,,,,,,,,,,,,
3937,2022-06-15 06:19:13.504,96.0,203.0,83.0,155.0,,,,,,,,,,,,
3938,2022-06-15 06:19:13.512,97.0,202.0,82.0,156.0,,,,,,,,,,,,
3939,2022-06-15 06:19:13.520,98.0,202.0,82.0,156.0,,,,,,,,,,,,
3940,2022-06-15 06:19:13.528,99.0,201.0,81.0,157.0,,,,,,,,,,,,
3941,2022-06-15 06:19:13.536,98.0,201.0,81.0,158.0,,,,,,,,,,,,
3942,2022-06-15 06:19:13.544,98.0,200.0,80.0,158.0,,,,,,,,,,,,
3943,2022-06-15 06:19:13.552,98.0,200.0,80.0,159.0,,,,,,,,,,,,
3944,2022-06-15 06:19:13.560,99.0,199.0,80.0,159.0,,,,,,,,,,,,
3945,2022-06-15 06:19:13.568,98.0,199.0,79.0,160.0,,,,,,,,,,,,
3946,2022-06-15 06:19:13.576,99.0,198.0,79.0,160.0,,,,,,,,,,,,
3947,2022-06-15 06:19:13.584,98.0,197.0,79.0,161.0,,,,,,,,,,,,
3948,2022-06-15 06:19:13.592,99.0,196.0,79.0,161.0,,,,,,,,,,,,
3949,2022-06-15 06:19:13.600,99.0,194.0,78.0,161.0,,,,,,,,,,,,
3950,2022-06-15 06:19:13.608,99.0,192.0,78.0,162.0,,,,,,,,,,,,
3951,2022-06-15 06:19:13.616,99.0,189.0,78.0,162.0,,,,,,,,,,,,
3952,2022-06-15 06:19:13.624,100.0,185.0,79.0,163.0,,,,,,,,,,,,
3953,2022-06-15 06:19:13.632,100.0,180.0,82.0,163.0,,,,,,,,,,,,
3954,2022-06-15 06:19:13.640,100.0,174.0,86.0,164.0,,,,,,,,,,,,
3955,2022-06-15 06:19:13.648,100.0,167.0,92.0,164.0,,,,,,,,,,,,
3956,2022-06-15 06:19:13.656,101.0,160.0,99.0,165.0,,,,,,,,,,,,
3957,2022-06-15 06:19:13.664,101.0,154.0,108.0,165.0,,,,,,,,,,,,
3958,2022-06-15 06:19:13.672,101.0,149.0,117.0,165.0,,,,,,,,,,,,
3959,2022-06-15 06:19:13.680,101.0,145.0,126.0,166.0,,,,,,,,,,,,
3960,2022-06-15 06:19:13.688,101.0,143.0,136.0,167.0,,,,,,,,,,,,
3961,2022-06-15 06:19:13.696,101.0,141.0,145.0,167.0,,,,,,,,,,,,
3962,2022-06-15 06:19:13.704,100.0,141.0,154.0,168.0,,,,,,,,,,,,
3963,2022-06-15 06:19:13.712,101.0,141.0,162.0,168.0,,,,,,,,,,,,
3964,2022-06-15 06:19:13.720,100.0,141.0,168.0,169.0,,,,,,,,,,,,
3965,2022-06-15 06:19:13.728,100.0,141.0,173.0,169.0,,,,,,,,,,,,
3966,2022-06-15 06:19:13.736,100.0,142.0,177.0,170.0,,,,,,,,,,,,
3967,2022-06-15 06:19:13.744,100.0,142.0,179.0,170.0,,,,,,,,,,,,
3968,2022-06-15 06:19:13.752,100.0,142.0,180.0,171.0,,,,,,,,,,,,
3969,2022-06-15 06:19:13.760,101.0,142.0,182.0,172.0,,,,,,,,,,,,
3970,2022-06-15 06:19:13.768,103.0,141.0,182.0,172.0,,,,,,,,,,,,
3971,2022-06-15 06:19:13.776,103.0,141.0,182.0,173.0,,,,,,,,,,,,
3972,2022-06-15 06:19:13.784,103.0,140.0,181.0,174.0,,,,,,,,,,,,
3973,2022-06-15 06:19:13.792,103.0,139.0,181.0,174.0,,,,,,,,,,,,
3974,2022-06-15 06:19:13.800,104.0,138.0,181.0,175.0,,,,,,,,,,,,
3975,2022-06-15 06:19:13.808,103.0,137.0,181.0,176.0,,,,,,,,,,,,
3976,2022-06-15 06:19:13.816,104.0,135.0,180.0,176.0,,,,,,,,,,,,
3977,2022-06-15 06:19:13.824,103.0,134.0,179.0,177.0,,,,,,,,,,,,
3978,2022-06-15 06:19:13.832,102.0,133.0,178.0,177.0,,,,,,,,,,,,
3979,2022-06-15 06:19:13.840,101.0,132.0,178.0,178.0,,,,,,,,,,,,
3980,2022-06-15 06:19:13.848,100.0,131.0,176.0,178.0,,,,,,,,,,,,
3981,2022-06-15 06:19:13.856,100.0,130.0,175.0,178.0,,,,,,,,,,,,
3982,2022-06-15 06:19:13.864,100.0,129.0,173.0,179.0,,,,,,,,,,,,
3983,2022-06-15 06:19:13.872,99.0,128.0,169.0,179.0,,,,,,,,,,,,
3984,2022-06-15 06:19:13.880,99.0,127.0,166.0,180.0,,,,,,,,,,,,
3985,2022-06-15 06:19:13.888,99.0,126.0,162.0,180.0,,,,,,,,,,,,
3986,2022-06-15 06:19:13.896,99.0,125.0,158.0,180.0,,,,,,,,,,,,
3987,2022-06-15 06:19:13.904,99.0,125.0,153.0,180.0,,,,,,,,,,,,
3988,2022-06-15 06:19:13.912,103.0,124.0,148.0,180.0,,,,,,,,,,,,
3989,2022-06-15 06:19:13.920,123.0,123.0,143.0,181.0,,,,,,,,,,,,
3990,2022-06-15 06:19:13.928,160.0,123.0,138.0,181.0,,,,,,,,,,,,
3991,2022-06-15 06:19:13.936,165.0,122.0,133.0,181.0,,,,,,,,,,,,
3992,2022-06-15 06:19:13.944,73.0,121.0,129.0,181.0,,,,,,,,,,,,
3993,2022-06-15 06:19:13.952,45.0,121.0,125.0,181.0,,,,,,,,,,,,
3994,2022-06-15 06:19:13.960,54.0,120.0,123.0,182.0,,,,,,,,,,,,
3995,2022-06-15 06:19:13.968,72.0,120.0,121.0,182.0,,,,,,,,,,,,
3996,2022-06-15 06:19:13.976,89.0,119.0,119.0,182.0,,,,,,,,,,,,
3997,2022-06-15 06:19:13.984,99.0,119.0,117.0,182.0,,,,,,,,,,,,
3998,2022-06-15 06:19:13.992,103.0,119.0,116.0,182.0,,,,,,,,,,,,
3999,2022-06-15 06:19:14.000,105.0,118.0,115.0,183.0,,,,,,,,,,,,
4000,2022-06-15 06:19:14.008,106.0,118.0,114.0,183.0,,,,,,,,,,,,
4001,2022-06-15 06:19:14.016,106.0,118.0,113.0,183.0,,,,,,,,,,,,
4002,2022-06-15 06:19:14.024,107.0,117.0,112.0,183.0,,,,,,,,,,,,
4003,2022-06-15 06:19:14.032,108.0,116.0,111.0,183.0,,,,,,,,,,,,
4004,2022-06-15 06:19:14.040,108.0,116.0,110.0,183.0,,,,,,,,,,,,
4005,2022-06-15 06:19:14.048,109.0,115.0,109.0,183.0,,,,,,,,,,,,
4006,2022-06-15 06:19:14.056,109.0,115.0,108.0,183.0,,,,,,,,,,,,
4007,2022-06-15 06:19:14.064,110.0,114.0,107.0,183.0,,,,,,,,,,,,
4008,2022-06-15 06:19:14.072,110.0,114.0,106.0,182.0,,,,,,,,,,,,
4009,2022-06-15 06:19:14.080,110.0,113.0,105.0,182.0,,,,,,,,,,,,
4010,2022-06-15 06:19:14.088,110.0,113.0,104.0,182.0,,,,,,,,,,,,
4011,2022-06-15 06:19:14.096,111.0,112.0,103.0,182.0,,,,,,,,,,,,
4012,2022-06-15 06:19:14.104,111.0,112.0,102.0,182.0,,,,,,,,,,,,
4013,2022-06-15 06:19:14.112,111.0,112.0,100.0,181.0,,,,,,,,,,,,
4014,2022-06-15 06:19:14.120,111.0,112.0,99.0,181.0,,,,,,,,,,,,
4015,2022-06-15 06:19:14.128,110.0,112.0,98.0,180.0,,,,,,,,,,,,
4016,2022-06-15 06:19:14.136,110.0,113.0,97.0,180.0,,,,,,,,,,,,
4017,2022-06-15 06:19:14.144,110.0,115.0,95.0,179.0,,,,,,,,,,,,
4018,2022-06-15 06:19:14.152,109.0,119.0,94.0,179.0,,,,,,,,,,,,
4019,2022-06-15 06:19:14.160,109.0,125.0,93.0,178.0,,,,,,,,,,,,
4020,2022-06-15 06:19:14.168,108.0,133.0,93.0,178.0,,,,,,,,,,,,
4021,2022-06-15 06:19:14.176,107.0,143.0,92.0,177.0,,,,,,,,,,,,
4022,2022-06-15 06:19:14.184,105.0,154.0,91.0,176.0,,,,,,,,,,,,
4023,2022-06-15 06:19:14.192,104.0,166.0,90.0,175.0,,,,,,,,,,,,
4024,2022-06-15 06:19:14.200,103.0,178.0,89.0,175.0,,,,,,,,,,,,
4025,2022-06-15 06:19:14.208,101.0,188.0,88.0,174.0,,,,,,,,,,,,
4026,2022-06-15 06:19:14.216,99.0,195.0,88.0,173.0,,,,,,,,,,,,
4027,2022-06-15 06:19:14.224,98.0,201.0,87.0,172.0,,,,,,,,,,,,
4028,2022-06-15 06:19:14.232,96.0,205.0,86.0,171.0,,,,,,,,,,,,
4029,2022-06-15 06:19:14.240,95.0,207.0,85.0,170.0,,,,,,,,,,,,
4030,2022-06-15 06:19:14.248,94.0,207.0,85.0,169.0,,,,,,,,,,,,
4031,2022-06-15 06:19:14.256,94.0,207.0,84.0,167.0,,,,,,,,,,,,
4032,2022-06-15 06:19:14.264,94.0,207.0,84.0,166.0,,,,,,,,,,,,
4033,2022-06-15 06:19:14.272,95.0,206.0,84.0,165.0,,,,,,,,,,,,
4034,2022-06-15 06:19:14.280,96.0,205.0,84.0,163.0,,,,,,,,,,,,
4035,2022-06-15 06:19:14.288,97.0,204.0,84.0,162.0,,,,,,,,,,,,
4036,2022-06-15 06:19:14.296,98.0,203.0,84.0,160.0,,,,,,,,,,,,
4037,2022-06-15 06:19:14.304,99.0,203.0,84.0,159.0,,,,,,,,,,,,
4038,2022-06-15 06:19:14.312,99.0,202.0,84.0,158.0,,,,,,,,,,,,
4039,2022-06-15 06:19:14.320,99.0,202.0,83.0,156.0,,,,,,,,,,,,
4040,2022-06-15 06:19:14.328,99.0,202.0,83.0,155.0,,,,,,,,,,,,
4041,2022-06-15 06:19:14.336,100.0,201.0,83.0,153.0,,,,,,,,,,,,
4042,2022-06-15 06:19:14.344,100.0,201.0,82.0,151.0,,,,,,,,,,,,
4043,2022-06-15 06:19:14.352,100.0,200.0,82.0,150.0,,,,,,,,,,,,
4044,2022-06-15 06:19:14.360,100.0,199.0,82.0,148.0,,,,,,,,,,,,
4045,2022-06-15 06:19:14.368,100.0,199.0,83.0,147.0,,,,,,,,,,,,
4046,2022-06-15 06:19:14.376,100.0,197.0,83.0,145.0,,,,,,,,,,,,
4047,2022-06-15 06:19:14.384,100.0,196.0,86.0,143.0,,,,,,,,,,,,
4048,2022-06-15 06:19:14.392,101.0,194.0,90.0,142.0,,,,,,,,,,,,
4049,2022-06-15 06:19:14.400,101.0,191.0,96.0,140.0,,,,,,,,,,,,
4050,2022-06-15 06:19:14.408,101.0,187.0,104.0,139.0,,,,,,,,,,,,
4051,2022-06-15 06:19:14.416,101.0,182.0,114.0,137.0,,,,,,,,,,,,
4052,2022-06-15 06:19:14.424,101.0,175.0,124.0,135.0,,,,,,,,,,,,
4053,2022-06-15 06:19:14.432,101.0,168.0,135.0,134.0,,,,,,,,,,,,
4054,2022-06-15 06:19:14.440,102.0,161.0,145.0,132.0,,,,,,,,,,,,
4055,2022-06-15 06:19:14.448,103.0,155.0,153.0,131.0,,,,,,,,,,,,
4056,2022-06-15 06:19:14.456,103.0,150.0,161.0,130.0,,,,,,,,,,,,
4057,2022-06-15 06:19:14.464,103.0,147.0,169.0,128.0,,,,,,,,,,,,
4058,2022-06-15 06:19:14.472,103.0,144.0,176.0,127.0,,,,,,,,,,,,
4059,2022-06-15 06:19:14.480,103.0,142.0,182.0,126.0,,,,,,,,,,,,
4060,2022-06-15 06:19:14.488,103.0,142.0,186.0,125.0,,,,,,,,,,,,
4061,2022-06-15 06:19:14.496,103.0,142.0,189.0,124.0,,,,,,,,,,,,
4062,2022-06-15 06:19:14.504,103.0,143.0,191.0,123.0,,,,,,,,,,,,
4063,2022-06-15 06:19:14.512,103.0,143.0,192.0,122.0,,,,,,,,,,,,
4064,2022-06-15 06:19:14.520,103.0,144.0,193.0,121.0,,,,,,,,,,,,
4065,2022-06-15 06:19:14.528,103.0,144.0,193.0,120.0,,,,,,,,,,,,
4066,2022-06-15 06:19:14.536,103.0,144.0,193.0,119.0,,,,,,,,,,,,
4067,2022-06-15 06:19:14.544,103.0,144.0,193.0,118.0,,,,,,,,,,,,
4068,2022-06-15 06:19:14.552,105.0,143.0,192.0,117.0,,,,,,,,,,,,
4069,2022-06-15 06:19:14.560,106.0,143.0,192.0,117.0,,,,,,,,,,,,
4070,2022-06-15 06:19:14.568,105.0,142.0,192.0,116.0,,,,,,,,,,,,
4071,2022-06-15 06:19:14.576,107.0,141.0,192.0,115.0,,,,,,,,,,,,
4072,2022-06-15 06:19:14.584,107.0,140.0,191.0,114.0,,,,,,,,,,,,
4073,2022-06-15 06:19:14.592,106.0,139.0,191.0,113.0,,,,,,,,,,,,
4074,2022-06-15 06:19:14.600,107.0,138.0,190.0,112.0,,,,,,,,,,,,
4075,2022-06-15 06:19:14.608,106.0,136.0,190.0,111.0,,,,,,,,,,,,
4076,2022-06-15 06:19:14.616,105.0,135.0,188.0,110.0,,,,,,,,,,,,
4077,2022-06-15 06:19:14.624,104.0,134.0,187.0,110.0,,,,,,,,,,,,
4078,2022-06-15 06:19:14.632,103.0,133.0,185.0,109.0,,,,,,,,,,,,
4079,2022-06-15 06:19:14.640,103.0,132.0,182.0,108.0,,,,,,,,,,,,
4080,2022-06-15 06:19:14.648,103.0,131.0,179.0,107.0,,,,,,,,,,,,
4081,2022-06-15 06:19:14.656,102.0,130.0,175.0,106.0,,,,,,,,,,,,
4082,2022-06-15 06:19:14.664,102.0,129.0,170.0,104.0,,,,,,,,,,,,
4083,2022-06-15 06:19:14.672,102.0,128.0,165.0,103.0,,,,,,,,,,,,
4084,2022-06-15 06:19:14.680,103.0,127.0,160.0,102.0,,,,,,,,,,,,
4085,2022-06-15 06:19:14.688,102.0,126.0,155.0,101.0,,,,,,,,,,,,
4086,2022-06-15 06:19:14.696,103.0,126.0,150.0,100.0,,,,,,,,,,,,
4087,2022-06-15 06:19:14.704,112.0,125.0,145.0,99.0,,,,,,,,,,,,
4088,2022-06-15 06:19:14.712,142.0,125.0,141.0,98.0,,,,,,,,,,,,
4089,2022-06-15 06:19:14.720,160.0,124.0,137.0,97.0,,,,,,,,,,,,
4090,2022-06-15 06:19:14.728,109.0,124.0,134.0,96.0,,,,,,,,,,,,
4091,2022-06-15 06:19:14.736,50.0,123.0,133.0,94.0,,,,,,,,,,,,
4092,2022-06-15 06:19:14.744,47.0,123.0,131.0,93.0,,,,,,,,,,,,
4093,2022-06-15 06:19:14.752,65.0,122.0,130.0,92.0,,,,,,,,,,,,
4094,2022-06-15 06:19:14.760,86.0,122.0,130.0,91.0,,,,,,,,,,,,
4095,2022-06-15 06:19:14.768,97.0,121.0,129.0,90.0,,,,,,,,,,,,
4096,2022-06-15 06:19:14.776,104.0,121.0,128.0,89.0,,,,,,,,,,,,
4097,2022-06-15 06:19:14.784,107.0,120.0,127.0,88.0,,,,,,,,,,,,
4098,2022-06-15 06:19:14.792,109.0,120.0,126.0,87.0,,,,,,,,,,,,
4099,2022-06-15 06:19:14.800,109.0,120.0,124.0,86.0,,,,,,,,,,,,
4100,2022-06-15 06:19:14.808,110.0,119.0,122.0,85.0,,,,,,,,,,,,
4101,2022-06-15 06:19:14.816,111.0,119.0,121.0,84.0,,,,,,,,,,,,
